time,milliseconds,measurement,value,field,type,host,device,platform
15:46:28:153,10928,IMU,54,ax,acceleration,Name,Device1,Android
15:46:28:153,10928,IMU,1502,ay,acceleration,Name,Device1,Android
15:46:28:153,10928,IMU,-184,az,acceleration,Name,Device1,Android
15:46:28:176,10951,IMU,-42,gx,gyration,Name,Device1,Android
15:46:28:176,10951,IMU,13,gy,gyration,Name,Device1,Android
15:46:28:176,10951,IMU,12,gz,gyration,Name,Device1,Android
15:46:28:198,10973,IMU,1311,mx,magnet,Name,Device1,Android
15:46:28:198,10973,IMU,-5946,my,magnet,Name,Device1,Android
15:46:28:198,10973,IMU,2467,mz,magnet,Name,Device1,Android
15:46:28:221,10996,sensor,95,a0,adc,Name,Device1,Android
15:46:28:244,11019,IMU,223,ax,acceleration,Name,Device1,Android
15:46:28:244,11019,IMU,872,ay,acceleration,Name,Device1,Android
15:46:28:244,11019,IMU,146,az,acceleration,Name,Device1,Android
15:46:28:266,11041,IMU,-20,gx,gyration,Name,Device1,Android
15:46:28:266,11041,IMU,-4,gy,gyration,Name,Device1,Android
15:46:28:266,11041,IMU,4,gz,gyration,Name,Device1,Android
15:46:28:288,11063,IMU,1298,mx,magnet,Name,Device1,Android
15:46:28:288,11063,IMU,-5925,my,magnet,Name,Device1,Android
15:46:28:288,11063,IMU,2402,mz,magnet,Name,Device1,Android
15:46:28:311,11086,sensor,123,a0,adc,Name,Device1,Android
15:46:28:336,11111,IMU,43,ax,acceleration,Name,Device1,Android
15:46:28:336,11111,IMU,1008,ay,acceleration,Name,Device1,Android
15:46:28:336,11111,IMU,99,az,acceleration,Name,Device1,Android
15:46:28:355,11131,IMU,-24,gx,gyration,Name,Device1,Android
15:46:28:355,11131,IMU,-35,gy,gyration,Name,Device1,Android
15:46:28:355,11131,IMU,4,gz,gyration,Name,Device1,Android
15:46:28:378,11153,IMU,1215,mx,magnet,Name,Device1,Android
15:46:28:378,11153,IMU,-5855,my,magnet,Name,Device1,Android
15:46:28:378,11153,IMU,2356,mz,magnet,Name,Device1,Android
15:46:28:401,11176,sensor,32,a0,adc,Name,Device1,Android
15:46:28:423,11198,IMU,115,ax,acceleration,Name,Device1,Android
15:46:28:423,11198,IMU,917,ay,acceleration,Name,Device1,Android
15:46:28:423,11198,IMU,23,az,acceleration,Name,Device1,Android
15:46:28:446,11221,IMU,9,gx,gyration,Name,Device1,Android
15:46:28:446,11221,IMU,11,gy,gyration,Name,Device1,Android
15:46:28:446,11221,IMU,0,gz,gyration,Name,Device1,Android
15:46:28:468,11243,IMU,1200,mx,magnet,Name,Device1,Android
15:46:28:468,11243,IMU,-5861,my,magnet,Name,Device1,Android
15:46:28:468,11243,IMU,2350,mz,magnet,Name,Device1,Android
15:46:28:491,11266,sensor,62,a0,adc,Name,Device1,Android
15:46:28:516,11291,IMU,149,ax,acceleration,Name,Device1,Android
15:46:28:516,11291,IMU,966,ay,acceleration,Name,Device1,Android
15:46:28:516,11291,IMU,49,az,acceleration,Name,Device1,Android
15:46:28:535,11310,IMU,3,gx,gyration,Name,Device1,Android
15:46:28:535,11310,IMU,-2,gy,gyration,Name,Device1,Android
15:46:28:535,11310,IMU,-5,gz,gyration,Name,Device1,Android
15:46:28:558,11333,IMU,1178,mx,magnet,Name,Device1,Android
15:46:28:558,11333,IMU,-5824,my,magnet,Name,Device1,Android
15:46:28:558,11333,IMU,2331,mz,magnet,Name,Device1,Android
15:46:28:581,11356,sensor,118,a0,adc,Name,Device1,Android
15:46:28:615,11390,IMU,259,ax,acceleration,Name,Device1,Android
15:46:28:615,11390,IMU,969,ay,acceleration,Name,Device1,Android
15:46:28:615,11390,IMU,147,az,acceleration,Name,Device1,Android
15:46:28:637,11412,IMU,-4,gx,gyration,Name,Device1,Android
15:46:28:637,11412,IMU,-25,gy,gyration,Name,Device1,Android
15:46:28:637,11412,IMU,0,gz,gyration,Name,Device1,Android
15:46:28:659,11434,IMU,1199,mx,magnet,Name,Device1,Android
15:46:28:659,11434,IMU,-5825,my,magnet,Name,Device1,Android
15:46:28:659,11434,IMU,2233,mz,magnet,Name,Device1,Android
15:46:28:682,11457,sensor,135,a0,adc,Name,Device1,Android
15:46:28:705,11480,IMU,202,ax,acceleration,Name,Device1,Android
15:46:28:705,11480,IMU,948,ay,acceleration,Name,Device1,Android
15:46:28:705,11480,IMU,100,az,acceleration,Name,Device1,Android
15:46:28:727,11502,IMU,3,gx,gyration,Name,Device1,Android
15:46:28:727,11502,IMU,-10,gy,gyration,Name,Device1,Android
15:46:28:727,11502,IMU,-3,gz,gyration,Name,Device1,Android
15:46:28:749,11524,IMU,1176,mx,magnet,Name,Device1,Android
15:46:28:749,11524,IMU,-5810,my,magnet,Name,Device1,Android
15:46:28:749,11524,IMU,2300,mz,magnet,Name,Device1,Android
15:46:28:772,11547,sensor,193,a0,adc,Name,Device1,Android
15:46:28:794,11569,IMU,210,ax,acceleration,Name,Device1,Android
15:46:28:794,11569,IMU,958,ay,acceleration,Name,Device1,Android
15:46:28:794,11569,IMU,93,az,acceleration,Name,Device1,Android
15:46:28:817,11592,IMU,4,gx,gyration,Name,Device1,Android
15:46:28:817,11592,IMU,-6,gy,gyration,Name,Device1,Android
15:46:28:817,11592,IMU,-4,gz,gyration,Name,Device1,Android
15:46:28:840,11615,IMU,1137,mx,magnet,Name,Device1,Android
15:46:28:840,11615,IMU,-5807,my,magnet,Name,Device1,Android
15:46:28:840,11615,IMU,2297,mz,magnet,Name,Device1,Android
15:46:28:862,11637,sensor,275,a0,adc,Name,Device1,Android
15:46:28:896,11671,IMU,221,ax,acceleration,Name,Device1,Android
15:46:28:896,11671,IMU,952,ay,acceleration,Name,Device1,Android
15:46:28:896,11671,IMU,105,az,acceleration,Name,Device1,Android
15:46:28:907,11682,IMU,7,gx,gyration,Name,Device1,Android
15:46:28:907,11682,IMU,-3,gy,gyration,Name,Device1,Android
15:46:28:907,11682,IMU,-9,gz,gyration,Name,Device1,Android
15:46:28:930,11705,IMU,1120,mx,magnet,Name,Device1,Android
15:46:28:930,11705,IMU,-5818,my,magnet,Name,Device1,Android
15:46:28:930,11705,IMU,2310,mz,magnet,Name,Device1,Android
15:46:28:952,11727,sensor,280,a0,adc,Name,Device1,Android
15:46:28:974,11749,IMU,214,ax,acceleration,Name,Device1,Android
15:46:28:974,11749,IMU,957,ay,acceleration,Name,Device1,Android
15:46:28:974,11749,IMU,109,az,acceleration,Name,Device1,Android
15:46:28:997,11772,IMU,5,gx,gyration,Name,Device1,Android
15:46:28:997,11772,IMU,-7,gy,gyration,Name,Device1,Android
15:46:28:997,11772,IMU,-10,gz,gyration,Name,Device1,Android
15:46:29:19,11794,IMU,1149,mx,magnet,Name,Device1,Android
15:46:29:19,11794,IMU,-5800,my,magnet,Name,Device1,Android
15:46:29:19,11794,IMU,2291,mz,magnet,Name,Device1,Android
15:46:29:42,11817,sensor,262,a0,adc,Name,Device1,Android
15:46:29:64,11839,IMU,209,ax,acceleration,Name,Device1,Android
15:46:29:64,11839,IMU,959,ay,acceleration,Name,Device1,Android
15:46:29:64,11839,IMU,111,az,acceleration,Name,Device1,Android
15:46:29:87,11862,IMU,5,gx,gyration,Name,Device1,Android
15:46:29:87,11862,IMU,-6,gy,gyration,Name,Device1,Android
15:46:29:87,11862,IMU,-9,gz,gyration,Name,Device1,Android
15:46:29:109,11885,IMU,1160,mx,magnet,Name,Device1,Android
15:46:29:109,11885,IMU,-5837,my,magnet,Name,Device1,Android
15:46:29:109,11885,IMU,2286,mz,magnet,Name,Device1,Android
15:46:29:132,11907,sensor,263,a0,adc,Name,Device1,Android
15:46:29:154,11929,IMU,207,ax,acceleration,Name,Device1,Android
15:46:29:154,11929,IMU,958,ay,acceleration,Name,Device1,Android
15:46:29:154,11929,IMU,113,az,acceleration,Name,Device1,Android
15:46:29:177,11952,IMU,6,gx,gyration,Name,Device1,Android
15:46:29:177,11952,IMU,-6,gy,gyration,Name,Device1,Android
15:46:29:177,11952,IMU,-10,gz,gyration,Name,Device1,Android
15:46:29:199,11974,IMU,1133,mx,magnet,Name,Device1,Android
15:46:29:199,11974,IMU,-5811,my,magnet,Name,Device1,Android
15:46:29:199,11974,IMU,2290,mz,magnet,Name,Device1,Android
15:46:29:222,11997,sensor,256,a0,adc,Name,Device1,Android
15:46:29:248,12023,IMU,214,ax,acceleration,Name,Device1,Android
15:46:29:248,12023,IMU,961,ay,acceleration,Name,Device1,Android
15:46:29:248,12023,IMU,117,az,acceleration,Name,Device1,Android
15:46:29:266,12041,IMU,6,gx,gyration,Name,Device1,Android
15:46:29:266,12041,IMU,-7,gy,gyration,Name,Device1,Android
15:46:29:266,12041,IMU,-9,gz,gyration,Name,Device1,Android
15:46:29:290,12065,IMU,1130,mx,magnet,Name,Device1,Android
15:46:29:290,12065,IMU,-5802,my,magnet,Name,Device1,Android
15:46:29:290,12065,IMU,2238,mz,magnet,Name,Device1,Android
15:46:29:312,12087,sensor,271,a0,adc,Name,Device1,Android
15:46:29:334,12110,IMU,204,ax,acceleration,Name,Device1,Android
15:46:29:334,12110,IMU,956,ay,acceleration,Name,Device1,Android
15:46:29:334,12110,IMU,113,az,acceleration,Name,Device1,Android
15:46:29:357,12132,IMU,6,gx,gyration,Name,Device1,Android
15:46:29:357,12132,IMU,-8,gy,gyration,Name,Device1,Android
15:46:29:357,12132,IMU,-9,gz,gyration,Name,Device1,Android
15:46:29:379,12154,IMU,1144,mx,magnet,Name,Device1,Android
15:46:29:379,12154,IMU,-5800,my,magnet,Name,Device1,Android
15:46:29:379,12154,IMU,2221,mz,magnet,Name,Device1,Android
15:46:29:402,12177,sensor,318,a0,adc,Name,Device1,Android
15:46:29:428,12203,IMU,210,ax,acceleration,Name,Device1,Android
15:46:29:428,12203,IMU,955,ay,acceleration,Name,Device1,Android
15:46:29:428,12203,IMU,110,az,acceleration,Name,Device1,Android
15:46:29:447,12222,IMU,8,gx,gyration,Name,Device1,Android
15:46:29:447,12222,IMU,-7,gy,gyration,Name,Device1,Android
15:46:29:447,12222,IMU,-10,gz,gyration,Name,Device1,Android
15:46:29:469,12244,IMU,1158,mx,magnet,Name,Device1,Android
15:46:29:469,12244,IMU,-5777,my,magnet,Name,Device1,Android
15:46:29:469,12244,IMU,2237,mz,magnet,Name,Device1,Android
15:46:29:492,12267,sensor,277,a0,adc,Name,Device1,Android
15:46:29:514,12289,IMU,214,ax,acceleration,Name,Device1,Android
15:46:29:514,12289,IMU,955,ay,acceleration,Name,Device1,Android
15:46:29:514,12289,IMU,113,az,acceleration,Name,Device1,Android
15:46:29:537,12312,IMU,8,gx,gyration,Name,Device1,Android
15:46:29:537,12312,IMU,-5,gy,gyration,Name,Device1,Android
15:46:29:537,12312,IMU,-11,gz,gyration,Name,Device1,Android
15:46:29:559,12334,IMU,1152,mx,magnet,Name,Device1,Android
15:46:29:559,12334,IMU,-5801,my,magnet,Name,Device1,Android
15:46:29:559,12334,IMU,2227,mz,magnet,Name,Device1,Android
15:46:29:582,12357,sensor,272,a0,adc,Name,Device1,Android
15:46:29:606,12381,IMU,206,ax,acceleration,Name,Device1,Android
15:46:29:606,12381,IMU,958,ay,acceleration,Name,Device1,Android
15:46:29:606,12381,IMU,115,az,acceleration,Name,Device1,Android
15:46:29:626,12401,IMU,7,gx,gyration,Name,Device1,Android
15:46:29:626,12401,IMU,-6,gy,gyration,Name,Device1,Android
15:46:29:626,12401,IMU,-11,gz,gyration,Name,Device1,Android
15:46:29:649,12424,IMU,1167,mx,magnet,Name,Device1,Android
15:46:29:649,12424,IMU,-5819,my,magnet,Name,Device1,Android
15:46:29:649,12424,IMU,2236,mz,magnet,Name,Device1,Android
15:46:29:672,12447,sensor,272,a0,adc,Name,Device1,Android
15:46:29:694,12469,IMU,203,ax,acceleration,Name,Device1,Android
15:46:29:694,12469,IMU,958,ay,acceleration,Name,Device1,Android
15:46:29:694,12469,IMU,111,az,acceleration,Name,Device1,Android
15:46:29:717,12493,IMU,7,gx,gyration,Name,Device1,Android
15:46:29:717,12493,IMU,-7,gy,gyration,Name,Device1,Android
15:46:29:717,12493,IMU,-10,gz,gyration,Name,Device1,Android
15:46:29:740,12515,IMU,1170,mx,magnet,Name,Device1,Android
15:46:29:740,12515,IMU,-5801,my,magnet,Name,Device1,Android
15:46:29:740,12515,IMU,2200,mz,magnet,Name,Device1,Android
15:46:29:762,12537,sensor,259,a0,adc,Name,Device1,Android
15:46:29:787,12563,IMU,205,ax,acceleration,Name,Device1,Android
15:46:29:787,12563,IMU,961,ay,acceleration,Name,Device1,Android
15:46:29:787,12563,IMU,111,az,acceleration,Name,Device1,Android
15:46:29:807,12582,IMU,7,gx,gyration,Name,Device1,Android
15:46:29:807,12582,IMU,-6,gy,gyration,Name,Device1,Android
15:46:29:807,12582,IMU,-10,gz,gyration,Name,Device1,Android
15:46:29:829,12604,IMU,1191,mx,magnet,Name,Device1,Android
15:46:29:829,12604,IMU,-5824,my,magnet,Name,Device1,Android
15:46:29:829,12604,IMU,2222,mz,magnet,Name,Device1,Android
15:46:29:852,12627,sensor,283,a0,adc,Name,Device1,Android
15:46:29:875,12650,IMU,207,ax,acceleration,Name,Device1,Android
15:46:29:875,12650,IMU,961,ay,acceleration,Name,Device1,Android
15:46:29:875,12650,IMU,114,az,acceleration,Name,Device1,Android
15:46:29:897,12672,IMU,8,gx,gyration,Name,Device1,Android
15:46:29:897,12672,IMU,-6,gy,gyration,Name,Device1,Android
15:46:29:897,12672,IMU,-10,gz,gyration,Name,Device1,Android
15:46:29:919,12694,IMU,1199,mx,magnet,Name,Device1,Android
15:46:29:919,12694,IMU,-5837,my,magnet,Name,Device1,Android
15:46:29:919,12694,IMU,2259,mz,magnet,Name,Device1,Android
15:46:29:942,12717,sensor,233,a0,adc,Name,Device1,Android
15:46:29:964,12739,IMU,200,ax,acceleration,Name,Device1,Android
15:46:29:964,12739,IMU,959,ay,acceleration,Name,Device1,Android
15:46:29:964,12739,IMU,112,az,acceleration,Name,Device1,Android
15:46:29:987,12762,IMU,8,gx,gyration,Name,Device1,Android
15:46:29:987,12762,IMU,-6,gy,gyration,Name,Device1,Android
15:46:29:987,12762,IMU,-11,gz,gyration,Name,Device1,Android
15:46:30:10,12785,IMU,1201,mx,magnet,Name,Device1,Android
15:46:30:10,12785,IMU,-5836,my,magnet,Name,Device1,Android
15:46:30:10,12785,IMU,2247,mz,magnet,Name,Device1,Android
15:46:30:32,12807,sensor,299,a0,adc,Name,Device1,Android
15:46:30:57,12832,IMU,202,ax,acceleration,Name,Device1,Android
15:46:30:57,12832,IMU,960,ay,acceleration,Name,Device1,Android
15:46:30:57,12832,IMU,111,az,acceleration,Name,Device1,Android
15:46:30:77,12852,IMU,7,gx,gyration,Name,Device1,Android
15:46:30:77,12852,IMU,-7,gy,gyration,Name,Device1,Android
15:46:30:77,12852,IMU,-10,gz,gyration,Name,Device1,Android
15:46:30:99,12874,IMU,1190,mx,magnet,Name,Device1,Android
15:46:30:99,12874,IMU,-5823,my,magnet,Name,Device1,Android
15:46:30:99,12874,IMU,2226,mz,magnet,Name,Device1,Android
15:46:30:133,12908,sensor,330,a0,adc,Name,Device1,Android
15:46:30:166,12941,IMU,198,ax,acceleration,Name,Device1,Android
15:46:30:166,12941,IMU,961,ay,acceleration,Name,Device1,Android
15:46:30:166,12941,IMU,108,az,acceleration,Name,Device1,Android
15:46:30:188,12963,IMU,7,gx,gyration,Name,Device1,Android
15:46:30:188,12963,IMU,-8,gy,gyration,Name,Device1,Android
15:46:30:188,12963,IMU,-9,gz,gyration,Name,Device1,Android
15:46:30:211,12987,IMU,1168,mx,magnet,Name,Device1,Android
15:46:30:211,12987,IMU,-5844,my,magnet,Name,Device1,Android
15:46:30:211,12987,IMU,2322,mz,magnet,Name,Device1,Android
15:46:30:235,13010,sensor,367,a0,adc,Name,Device1,Android
15:46:30:266,13041,IMU,196,ax,acceleration,Name,Device1,Android
15:46:30:266,13041,IMU,961,ay,acceleration,Name,Device1,Android
15:46:30:266,13041,IMU,108,az,acceleration,Name,Device1,Android
15:46:30:279,13054,IMU,7,gx,gyration,Name,Device1,Android
15:46:30:279,13054,IMU,-8,gy,gyration,Name,Device1,Android
15:46:30:279,13054,IMU,-9,gz,gyration,Name,Device1,Android
15:46:30:302,13077,IMU,1164,mx,magnet,Name,Device1,Android
15:46:30:302,13077,IMU,-5822,my,magnet,Name,Device1,Android
15:46:30:302,13077,IMU,2285,mz,magnet,Name,Device1,Android
15:46:30:324,13099,sensor,358,a0,adc,Name,Device1,Android
15:46:30:347,13122,IMU,205,ax,acceleration,Name,Device1,Android
15:46:30:347,13122,IMU,960,ay,acceleration,Name,Device1,Android
15:46:30:347,13122,IMU,110,az,acceleration,Name,Device1,Android
15:46:30:369,13144,IMU,7,gx,gyration,Name,Device1,Android
15:46:30:369,13144,IMU,-8,gy,gyration,Name,Device1,Android
15:46:30:369,13144,IMU,-9,gz,gyration,Name,Device1,Android
15:46:30:392,13167,IMU,1184,mx,magnet,Name,Device1,Android
15:46:30:392,13167,IMU,-5837,my,magnet,Name,Device1,Android
15:46:30:392,13167,IMU,2257,mz,magnet,Name,Device1,Android
15:46:30:415,13190,sensor,384,a0,adc,Name,Device1,Android
15:46:30:437,13212,IMU,199,ax,acceleration,Name,Device1,Android
15:46:30:437,13212,IMU,962,ay,acceleration,Name,Device1,Android
15:46:30:437,13212,IMU,107,az,acceleration,Name,Device1,Android
15:46:30:460,13235,IMU,7,gx,gyration,Name,Device1,Android
15:46:30:460,13235,IMU,-7,gy,gyration,Name,Device1,Android
15:46:30:460,13235,IMU,-9,gz,gyration,Name,Device1,Android
15:46:30:482,13257,IMU,1177,mx,magnet,Name,Device1,Android
15:46:30:482,13257,IMU,-5857,my,magnet,Name,Device1,Android
15:46:30:482,13257,IMU,2261,mz,magnet,Name,Device1,Android
15:46:30:505,13280,sensor,414,a0,adc,Name,Device1,Android
15:46:30:527,13302,IMU,199,ax,acceleration,Name,Device1,Android
15:46:30:527,13302,IMU,958,ay,acceleration,Name,Device1,Android
15:46:30:527,13302,IMU,108,az,acceleration,Name,Device1,Android
15:46:30:549,13325,IMU,7,gx,gyration,Name,Device1,Android
15:46:30:549,13325,IMU,-7,gy,gyration,Name,Device1,Android
15:46:30:549,13325,IMU,-9,gz,gyration,Name,Device1,Android
15:46:30:572,13347,IMU,1142,mx,magnet,Name,Device1,Android
15:46:30:572,13347,IMU,-5853,my,magnet,Name,Device1,Android
15:46:30:572,13347,IMU,2323,mz,magnet,Name,Device1,Android
15:46:30:595,13370,sensor,370,a0,adc,Name,Device1,Android
15:46:30:618,13393,IMU,202,ax,acceleration,Name,Device1,Android
15:46:30:618,13393,IMU,960,ay,acceleration,Name,Device1,Android
15:46:30:618,13393,IMU,108,az,acceleration,Name,Device1,Android
15:46:30:640,13415,IMU,6,gx,gyration,Name,Device1,Android
15:46:30:640,13415,IMU,-7,gy,gyration,Name,Device1,Android
15:46:30:640,13415,IMU,-9,gz,gyration,Name,Device1,Android
15:46:30:662,13437,IMU,1158,mx,magnet,Name,Device1,Android
15:46:30:662,13437,IMU,-5831,my,magnet,Name,Device1,Android
15:46:30:662,13437,IMU,2298,mz,magnet,Name,Device1,Android
15:46:30:685,13460,sensor,317,a0,adc,Name,Device1,Android
15:46:30:709,13484,IMU,201,ax,acceleration,Name,Device1,Android
15:46:30:709,13484,IMU,958,ay,acceleration,Name,Device1,Android
15:46:30:709,13484,IMU,108,az,acceleration,Name,Device1,Android
15:46:30:730,13505,IMU,7,gx,gyration,Name,Device1,Android
15:46:30:730,13505,IMU,-7,gy,gyration,Name,Device1,Android
15:46:30:730,13505,IMU,-9,gz,gyration,Name,Device1,Android
15:46:30:752,13527,IMU,1206,mx,magnet,Name,Device1,Android
15:46:30:752,13527,IMU,-5840,my,magnet,Name,Device1,Android
15:46:30:752,13527,IMU,2245,mz,magnet,Name,Device1,Android
15:46:30:774,13549,sensor,361,a0,adc,Name,Device1,Android
15:46:30:797,13572,IMU,198,ax,acceleration,Name,Device1,Android
15:46:30:797,13572,IMU,960,ay,acceleration,Name,Device1,Android
15:46:30:797,13572,IMU,108,az,acceleration,Name,Device1,Android
15:46:30:818,13593,IMU,6,gx,gyration,Name,Device1,Android
15:46:30:818,13593,IMU,-7,gy,gyration,Name,Device1,Android
15:46:30:818,13593,IMU,-9,gz,gyration,Name,Device1,Android
15:46:30:842,13617,IMU,1197,mx,magnet,Name,Device1,Android
15:46:30:842,13617,IMU,-5822,my,magnet,Name,Device1,Android
15:46:30:842,13617,IMU,2273,mz,magnet,Name,Device1,Android
15:46:30:865,13640,sensor,360,a0,adc,Name,Device1,Android
15:46:30:887,13662,IMU,203,ax,acceleration,Name,Device1,Android
15:46:30:887,13662,IMU,962,ay,acceleration,Name,Device1,Android
15:46:30:887,13662,IMU,109,az,acceleration,Name,Device1,Android
15:46:30:910,13685,IMU,6,gx,gyration,Name,Device1,Android
15:46:30:910,13685,IMU,-7,gy,gyration,Name,Device1,Android
15:46:30:910,13685,IMU,-8,gz,gyration,Name,Device1,Android
15:46:30:932,13707,IMU,1201,mx,magnet,Name,Device1,Android
15:46:30:932,13707,IMU,-5846,my,magnet,Name,Device1,Android
15:46:30:932,13707,IMU,2252,mz,magnet,Name,Device1,Android
15:46:30:955,13730,sensor,322,a0,adc,Name,Device1,Android
15:46:30:977,13752,IMU,201,ax,acceleration,Name,Device1,Android
15:46:30:977,13752,IMU,959,ay,acceleration,Name,Device1,Android
15:46:30:977,13752,IMU,107,az,acceleration,Name,Device1,Android
15:46:31:0,13775,IMU,7,gx,gyration,Name,Device1,Android
15:46:31:0,13775,IMU,-6,gy,gyration,Name,Device1,Android
15:46:31:0,13775,IMU,-9,gz,gyration,Name,Device1,Android
15:46:31:22,13797,IMU,1186,mx,magnet,Name,Device1,Android
15:46:31:22,13797,IMU,-5812,my,magnet,Name,Device1,Android
15:46:31:22,13797,IMU,2232,mz,magnet,Name,Device1,Android
15:46:31:45,13820,sensor,251,a0,adc,Name,Device1,Android
15:46:31:67,13842,IMU,199,ax,acceleration,Name,Device1,Android
15:46:31:67,13842,IMU,960,ay,acceleration,Name,Device1,Android
15:46:31:67,13842,IMU,108,az,acceleration,Name,Device1,Android
15:46:31:89,13864,IMU,6,gx,gyration,Name,Device1,Android
15:46:31:89,13864,IMU,-7,gy,gyration,Name,Device1,Android
15:46:31:89,13864,IMU,-9,gz,gyration,Name,Device1,Android
15:46:31:112,13887,IMU,1164,mx,magnet,Name,Device1,Android
15:46:31:112,13887,IMU,-5824,my,magnet,Name,Device1,Android
15:46:31:112,13887,IMU,2261,mz,magnet,Name,Device1,Android
15:46:31:134,13909,sensor,244,a0,adc,Name,Device1,Android
15:46:31:157,13932,IMU,198,ax,acceleration,Name,Device1,Android
15:46:31:157,13932,IMU,960,ay,acceleration,Name,Device1,Android
15:46:31:157,13932,IMU,111,az,acceleration,Name,Device1,Android
15:46:31:180,13955,IMU,7,gx,gyration,Name,Device1,Android
15:46:31:180,13955,IMU,-6,gy,gyration,Name,Device1,Android
15:46:31:180,13955,IMU,-8,gz,gyration,Name,Device1,Android
15:46:31:202,13977,IMU,1149,mx,magnet,Name,Device1,Android
15:46:31:202,13977,IMU,-5827,my,magnet,Name,Device1,Android
15:46:31:202,13977,IMU,2326,mz,magnet,Name,Device1,Android
15:46:31:225,14000,sensor,229,a0,adc,Name,Device1,Android
15:46:31:248,14023,IMU,201,ax,acceleration,Name,Device1,Android
15:46:31:248,14023,IMU,958,ay,acceleration,Name,Device1,Android
15:46:31:248,14023,IMU,111,az,acceleration,Name,Device1,Android
15:46:31:269,14044,IMU,6,gx,gyration,Name,Device1,Android
15:46:31:269,14044,IMU,-8,gy,gyration,Name,Device1,Android
15:46:31:269,14044,IMU,-9,gz,gyration,Name,Device1,Android
15:46:31:292,14067,IMU,1191,mx,magnet,Name,Device1,Android
